timestamp,asset_id,asset_type,vibration,temperature,pressure,current,rpm,day,is_fault
2026-06-05T15:38:55.265373,BF_FAN_12,centrifugal_fan,8.425,76.18,1.213,53.82,1449.3,88,1
2026-06-05T16:38:55.265373,BF_FAN_12,centrifugal_fan,8.371,76.02,1.201,53.95,1454.7,88,1
2026-06-05T17:38:55.265373,BF_FAN_12,centrifugal_fan,8.646,76.99,1.197,53.57,1440.7,89,1
2026-06-05T18:38:55.265373,BF_FAN_12,centrifugal_fan,8.678,75.45,1.206,53.52,1459.4,89,1
2026-06-05T19:38:55.265373,BF_FAN_12,centrifugal_fan,8.703,76.9,1.231,54.46,1451.1,89,1
2026-06-05T20:38:55.265373,BF_FAN_12,centrifugal_fan,8.691,77.39,1.228,52.29,1446.8,89,1
2026-06-05T21:38:55.265373,BF_FAN_12,centrifugal_fan,8.545,76.76,1.177,54.07,1439.1,89,1
2026-06-05T22:38:55.265373,BF_FAN_12,centrifugal_fan,8.658,76.28,1.23,53.99,1443.6,89,1
2026-06-05T23:38:55.265373,BF_FAN_12,centrifugal_fan,8.704,78.37,1.179,54.01,1451.4,89,1
2026-06-06T00:38:55.265373,BF_FAN_12,centrifugal_fan,8.703,76.48,1.239,53.27,1441.1,89,1
2026-06-06T01:38:55.265373,BF_FAN_12,centrifugal_fan,8.687,76.61,1.17,53.64,1451.7,89,1
2026-06-06T02:38:55.265373,BF_FAN_12,centrifugal_fan,8.64,75.7,1.214,54.02,1436.6,89,1
2026-06-06T03:38:55.265373,BF_FAN_12,centrifugal_fan,8.6,75.94,1.176,53.68,1441.9,89,1
2026-06-06T04:38:55.265373,BF_FAN_12,centrifugal_fan,8.679,75.39,1.164,52.96,1439.7,89,1
2026-06-06T05:38:55.265373,BF_FAN_12,centrifugal_fan,8.71,76.75,1.184,54.26,1442.4,89,1
2026-06-06T06:38:55.265373,BF_FAN_12,centrifugal_fan,8.686,75.84,1.251,54.07,1445.7,89,1
2026-06-06T07:38:55.265373,BF_FAN_12,centrifugal_fan,8.677,78.49,1.233,54.26,1454.0,89,1
2026-06-06T08:38:55.265373,BF_FAN_12,centrifugal_fan,8.746,76.82,1.155,54.2,1446.0,89,1
2026-06-06T09:38:55.265373,BF_FAN_12,centrifugal_fan,8.752,75.82,1.173,54.56,1438.9,89,1
2026-06-06T10:38:55.265373,BF_FAN_12,centrifugal_fan,8.656,76.4,1.22,53.63,1444.6,89,1
2026-06-06T11:38:55.265373,BF_FAN_12,centrifugal_fan,8.753,76.7,1.216,54.15,1453.9,89,1
2026-06-06T12:38:55.265373,BF_FAN_12,centrifugal_fan,8.698,76.7,1.198,54.3,1446.1,89,1
2026-06-06T13:38:55.265373,BF_FAN_12,centrifugal_fan,8.712,77.06,1.207,53.87,1434.1,89,1
2026-06-06T14:38:55.265373,BF_FAN_12,centrifugal_fan,8.78,75.18,1.188,53.7,1443.7,89,1
2026-06-06T15:38:55.265373,BF_FAN_12,centrifugal_fan,8.654,77.77,1.229,54.03,1446.6,89,1
2026-06-06T16:38:55.265373,BF_FAN_12,centrifugal_fan,8.709,77.34,1.22,53.39,1438.4,89,1
2026-03-08T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.34,41.99,3.8,28.27,959.1,0,0
2026-03-08T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.459,41.35,3.815,28.48,958.9,0,0
2026-03-08T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.318,41.95,3.811,27.52,958.0,0,0
2026-03-08T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.5,42.78,3.794,28.31,957.4,0,0
2026-03-08T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.453,41.09,3.815,27.52,962.6,0,0
2026-03-08T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.369,41.4,3.784,28.45,959.4,0,0
2026-03-08T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.451,41.84,3.795,27.74,961.4,0,0
2026-03-09T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.348,40.97,3.784,27.41,954.0,0,0
2026-03-09T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.421,43.39,3.817,27.49,958.0,0,0
2026-03-09T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.45,41.73,3.784,27.4,959.7,0,0
2026-03-09T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.407,41.37,3.787,27.47,962.7,0,0
2026-03-09T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.426,42.15,3.755,28.15,966.1,0,0
2026-03-09T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.396,41.06,3.783,27.72,954.8,0,0
2026-03-09T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.377,41.14,3.791,28.16,960.1,0,0
2026-03-09T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.404,41.41,3.789,28.15,968.3,0,0
2026-03-09T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.334,41.38,3.812,28.49,963.3,0,0
2026-03-09T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.332,41.09,3.799,28.03,964.0,0,0
2026-03-09T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.413,40.98,3.838,28.05,959.0,0,0
2026-03-09T11:38:55.265373,PUMP_CW_03,cooling_water_pump,1.319,42.73,3.781,27.73,956.3,0,0
2026-03-09T12:38:55.265373,PUMP_CW_03,cooling_water_pump,1.458,41.4,3.795,28.51,955.2,0,0
2026-03-09T13:38:55.265373,PUMP_CW_03,cooling_water_pump,1.456,40.89,3.792,28.21,962.0,0,0
2026-03-09T14:38:55.265373,PUMP_CW_03,cooling_water_pump,1.5,42.17,3.793,27.7,952.6,0,0
2026-03-09T15:38:55.265373,PUMP_CW_03,cooling_water_pump,1.379,40.73,3.789,28.51,955.8,0,0
2026-03-09T16:38:55.265373,PUMP_CW_03,cooling_water_pump,1.435,43.25,3.817,28.04,958.7,0,0
2026-03-09T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.381,40.78,3.812,28.07,963.7,1,0
2026-03-09T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.477,42.07,3.8,27.96,959.1,1,0
2026-03-09T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.403,43.01,3.8,27.68,961.5,1,0
2026-03-09T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.381,42.92,3.818,28.21,963.4,1,0
2026-03-09T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.453,42.55,3.787,28.13,966.9,1,0
2026-03-09T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.387,43.43,3.842,27.7,969.7,1,0
2026-03-09T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.424,42.79,3.819,28.07,960.3,1,0
2026-03-10T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.367,42.25,3.79,28.54,965.3,1,0
2026-03-10T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.397,41.03,3.794,27.38,955.6,1,0
2026-03-10T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.435,42.06,3.805,27.85,960.4,1,0
2026-03-10T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.394,41.36,3.813,27.34,965.6,1,0
2026-03-10T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.358,41.97,3.806,27.91,956.0,1,0
2026-03-10T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.354,40.99,3.819,27.98,962.7,1,0
2026-03-10T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.423,41.75,3.813,28.23,954.7,1,0
2026-03-10T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.368,41.16,3.788,27.59,949.3,1,0
2026-03-10T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.384,42.21,3.808,27.41,957.9,1,0
2026-03-10T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.313,40.87,3.786,28.29,964.0,1,0
2026-03-10T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.424,42.62,3.8,27.09,952.3,1,0
2026-03-10T11:38:55.265373,PUMP_CW_03,cooling_water_pump,1.361,42.7,3.805,27.85,955.2,1,0
2026-03-10T12:38:55.265373,PUMP_CW_03,cooling_water_pump,1.333,41.93,3.79,28.57,950.6,1,0
2026-03-10T13:38:55.265373,PUMP_CW_03,cooling_water_pump,1.4,42.9,3.778,26.72,946.1,1,0
2026-03-10T14:38:55.265373,PUMP_CW_03,cooling_water_pump,1.37,41.8,3.791,28.2,956.1,1,0
2026-03-10T15:38:55.265373,PUMP_CW_03,cooling_water_pump,1.4,40.66,3.815,28.41,955.1,1,0
2026-03-10T16:38:55.265373,PUMP_CW_03,cooling_water_pump,1.444,42.39,3.772,27.48,976.4,1,0
2026-03-10T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.431,44.4,3.824,27.59,957.2,2,0
2026-03-10T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.405,39.41,3.806,28.43,964.6,2,0
2026-03-10T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.442,41.4,3.785,28.05,964.5,2,0
2026-03-10T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.391,41.4,3.797,28.19,966.3,2,0
2026-03-10T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.426,42.77,3.798,29.36,959.1,2,0
2026-03-10T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.48,41.44,3.823,28.55,958.6,2,0
2026-03-10T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.463,41.23,3.759,27.95,956.5,2,0
2026-03-11T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.46,40.37,3.773,28.6,959.4,2,0
2026-03-11T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.447,40.14,3.794,28.42,951.0,2,0
2026-03-11T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.357,41.7,3.79,28.52,958.8,2,0
2026-03-11T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.448,41.92,3.831,27.65,970.3,2,0
2026-03-11T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.385,42.04,3.764,28.0,972.1,2,0
2026-03-11T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.427,41.94,3.799,27.79,963.5,2,0
2026-03-11T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.397,42.17,3.775,28.31,963.0,2,0
2026-03-11T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.475,42.49,3.811,27.23,966.0,2,0
2026-03-11T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.445,41.36,3.801,27.81,964.5,2,0
2026-03-11T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.299,39.98,3.771,28.03,961.6,2,0
2026-03-11T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.376,42.85,3.815,27.33,959.9,2,0
2026-03-11T11:38:55.265373,PUMP_CW_03,cooling_water_pump,1.437,42.79,3.861,28.04,955.5,2,0
2026-03-11T12:38:55.265373,PUMP_CW_03,cooling_water_pump,1.513,41.73,3.74,27.5,961.8,2,0
2026-03-11T13:38:55.265373,PUMP_CW_03,cooling_water_pump,1.334,41.67,3.801,27.32,965.3,2,0
2026-03-11T14:38:55.265373,PUMP_CW_03,cooling_water_pump,1.341,40.36,3.771,28.11,960.4,2,0
2026-03-11T15:38:55.265373,PUMP_CW_03,cooling_water_pump,1.372,42.65,3.768,28.33,954.0,2,0
2026-03-11T16:38:55.265373,PUMP_CW_03,cooling_water_pump,1.394,42.32,3.782,28.34,958.0,2,0
2026-03-11T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.368,41.51,3.82,28.3,959.9,3,0
2026-03-11T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.348,41.93,3.789,28.18,961.8,3,0
2026-03-11T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.314,42.81,3.812,28.32,958.8,3,0
2026-03-11T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.459,43.22,3.778,28.44,955.2,3,0
2026-03-11T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.395,42.44,3.785,27.74,955.9,3,0
2026-03-11T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.465,41.57,3.79,27.32,960.9,3,0
2026-03-11T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.429,42.53,3.819,27.84,962.5,3,0
2026-03-12T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.297,41.41,3.837,27.84,956.6,3,0
2026-03-12T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.418,42.25,3.803,26.47,961.3,3,0
2026-03-12T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.311,42.83,3.795,27.82,964.9,3,0
2026-03-12T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.446,41.38,3.784,28.16,964.3,3,0
2026-03-12T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.299,41.23,3.795,27.74,958.6,3,0
2026-03-12T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.444,41.61,3.81,27.08,949.0,3,0
2026-03-12T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.399,43.09,3.807,28.27,965.6,3,0
2026-03-12T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.348,41.56,3.797,27.55,965.3,3,0
2026-03-12T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.511,42.74,3.826,27.33,953.2,3,0
2026-03-12T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.405,42.59,3.82,28.33,945.5,3,0
2026-03-12T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.336,42.02,3.762,28.33,962.0,3,0
2026-03-12T11:38:55.265373,PUMP_CW_03,cooling_water_pump,1.356,41.64,3.789,28.51,959.4,3,0
2026-03-12T12:38:55.265373,PUMP_CW_03,cooling_water_pump,1.254,43.78,3.798,27.94,962.4,3,0
2026-03-12T13:38:55.265373,PUMP_CW_03,cooling_water_pump,1.308,43.01,3.819,27.04,961.6,3,0
2026-03-12T14:38:55.265373,PUMP_CW_03,cooling_water_pump,1.421,40.45,3.815,27.4,959.6,3,0
2026-03-12T15:38:55.265373,PUMP_CW_03,cooling_water_pump,1.362,41.47,3.8,28.99,963.5,3,0
2026-03-12T16:38:55.265373,PUMP_CW_03,cooling_water_pump,1.425,42.94,3.783,28.64,949.4,3,0
2026-03-12T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.379,41.98,3.796,28.33,960.3,4,0
2026-03-12T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.423,43.28,3.82,27.41,955.8,4,0
2026-03-12T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.492,41.54,3.765,27.93,959.0,4,0
2026-03-12T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.369,41.59,3.817,28.55,958.7,4,0
2026-03-12T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.454,42.03,3.792,27.58,956.8,4,0
2026-03-12T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.374,42.88,3.817,28.12,960.6,4,0
2026-03-12T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.406,43.72,3.779,27.77,961.0,4,0
2026-03-13T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.424,43.08,3.797,28.16,962.0,4,0
2026-03-13T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.404,41.94,3.806,27.15,960.2,4,0
2026-03-13T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.371,42.21,3.806,28.24,952.5,4,0
2026-03-13T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.557,42.05,3.753,28.16,965.7,4,0
2026-03-13T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.348,41.62,3.792,28.11,957.7,4,0
2026-03-13T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.427,41.33,3.795,27.3,955.4,4,0
2026-03-13T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.36,42.25,3.813,27.83,956.0,4,0
2026-03-13T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.375,42.82,3.787,28.47,964.0,4,0
2026-03-13T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.424,40.39,3.804,27.98,956.0,4,0
2026-03-13T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.35,42.34,3.818,28.31,961.4,4,0
2026-03-13T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.456,42.43,3.783,27.22,958.4,4,0
2026-03-13T11:38:55.265373,PUMP_CW_03,cooling_water_pump,1.383,41.93,3.831,28.32,960.5,4,0
2026-03-13T12:38:55.265373,PUMP_CW_03,cooling_water_pump,1.494,42.44,3.762,28.22,958.2,4,0
2026-03-13T13:38:55.265373,PUMP_CW_03,cooling_water_pump,1.369,43.3,3.801,27.9,969.0,4,0
2026-03-13T14:38:55.265373,PUMP_CW_03,cooling_water_pump,1.319,41.79,3.812,27.44,956.0,4,0
2026-03-13T15:38:55.265373,PUMP_CW_03,cooling_water_pump,1.329,42.4,3.805,27.74,958.8,4,0
2026-03-13T16:38:55.265373,PUMP_CW_03,cooling_water_pump,1.442,42.13,3.797,27.77,958.0,4,0
2026-03-13T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.42,42.08,3.819,27.97,971.4,5,0
2026-03-13T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.412,41.07,3.764,27.49,960.5,5,0
2026-03-13T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.433,40.66,3.836,28.26,964.6,5,0
2026-03-13T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.388,42.68,3.828,27.47,957.9,5,0
2026-03-13T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.423,41.68,3.767,27.19,959.7,5,0
2026-03-13T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.474,43.45,3.81,27.9,965.7,5,0
2026-03-13T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.359,42.15,3.776,27.22,965.4,5,0
2026-03-14T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.528,42.8,3.814,28.49,967.7,5,0
2026-03-14T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.481,42.34,3.811,27.02,950.0,5,0
2026-03-14T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.325,41.91,3.804,27.81,966.0,5,0
2026-03-14T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.454,42.2,3.831,27.83,958.1,5,0
2026-03-14T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.333,42.14,3.805,27.78,959.3,5,0
2026-03-14T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.48,41.87,3.806,28.59,955.4,5,0
2026-03-14T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.386,42.4,3.798,27.77,958.0,5,0
2026-03-14T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.418,42.48,3.787,27.44,957.6,5,0
2026-03-14T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.366,41.73,3.816,27.77,953.1,5,0
2026-03-14T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.442,42.33,3.792,28.26,958.6,5,0
2026-03-14T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.322,41.38,3.774,28.01,962.7,5,0
2026-03-14T11:38:55.265373,PUMP_CW_03,cooling_water_pump,1.415,43.07,3.81,28.27,956.3,5,0
2026-03-14T12:38:55.265373,PUMP_CW_03,cooling_water_pump,1.376,40.86,3.786,27.21,948.2,5,0
2026-03-14T13:38:55.265373,PUMP_CW_03,cooling_water_pump,1.428,41.26,3.804,28.28,960.1,5,0
2026-03-14T14:38:55.265373,PUMP_CW_03,cooling_water_pump,1.331,43.48,3.798,28.1,959.7,5,0
2026-03-14T15:38:55.265373,PUMP_CW_03,cooling_water_pump,1.384,41.33,3.807,28.03,957.1,5,0
2026-03-14T16:38:55.265373,PUMP_CW_03,cooling_water_pump,1.423,42.37,3.792,28.03,955.5,5,0
2026-03-14T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.364,42.58,3.824,28.04,965.1,6,0
2026-03-14T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.424,42.13,3.789,27.62,963.0,6,0
2026-03-14T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.45,42.78,3.787,27.39,963.7,6,0
2026-03-14T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.365,42.95,3.815,27.32,957.2,6,0
2026-03-14T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.357,42.14,3.81,28.52,970.6,6,0
2026-03-14T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.456,42.41,3.796,28.48,957.7,6,0
2026-03-14T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.427,43.14,3.789,27.31,961.7,6,0
2026-03-15T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.375,41.79,3.799,28.15,960.0,6,0
2026-03-15T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.396,42.42,3.809,28.95,962.9,6,0
2026-03-15T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.478,41.95,3.812,27.72,962.0,6,0
2026-03-15T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.505,42.05,3.786,28.62,961.3,6,0
2026-03-15T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.374,42.81,3.844,28.43,969.9,6,0
2026-03-15T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.4,41.72,3.799,28.64,961.5,6,0
2026-03-15T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.376,41.57,3.812,27.67,963.2,6,0
2026-03-15T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.478,42.67,3.822,27.96,952.5,6,0
2026-03-15T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.358,43.0,3.764,27.61,959.2,6,0
2026-03-15T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.488,41.91,3.832,28.15,963.7,6,0
2026-03-15T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.395,41.83,3.797,27.64,961.7,6,0
2026-03-15T11:38:55.265373,PUMP_CW_03,cooling_water_pump,1.397,41.21,3.846,27.72,960.7,6,0
2026-03-15T12:38:55.265373,PUMP_CW_03,cooling_water_pump,1.363,41.95,3.817,28.59,958.0,6,0
2026-03-15T13:38:55.265373,PUMP_CW_03,cooling_water_pump,1.408,41.11,3.832,28.55,964.0,6,0
2026-03-15T14:38:55.265373,PUMP_CW_03,cooling_water_pump,1.391,41.31,3.77,27.96,947.1,6,0
2026-03-15T15:38:55.265373,PUMP_CW_03,cooling_water_pump,1.42,41.85,3.843,27.23,951.0,6,0
2026-03-15T16:38:55.265373,PUMP_CW_03,cooling_water_pump,1.428,42.06,3.799,28.84,959.4,6,0
2026-03-15T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.397,41.64,3.794,28.47,963.2,7,0
2026-03-15T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.437,40.86,3.796,28.24,967.7,7,0
2026-03-15T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.352,40.83,3.76,27.5,964.2,7,0
2026-03-15T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.395,42.61,3.824,28.06,950.7,7,0
2026-03-15T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.379,43.08,3.767,28.52,965.4,7,0
2026-03-15T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.436,41.58,3.782,28.9,960.1,7,0
2026-03-15T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.359,40.72,3.794,27.53,965.7,7,0
2026-03-16T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.433,42.72,3.812,27.52,952.1,7,0
2026-03-16T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.404,41.35,3.785,27.39,955.6,7,0
2026-03-16T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.385,44.28,3.803,27.83,948.5,7,0
2026-03-16T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.423,42.67,3.799,27.57,957.0,7,0
2026-03-16T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.349,41.5,3.786,29.17,954.9,7,0
2026-03-16T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.451,41.92,3.808,29.08,961.3,7,0
2026-03-16T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.38,42.4,3.78,27.92,960.1,7,0
2026-03-16T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.422,41.78,3.812,28.31,958.4,7,0
2026-03-16T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.504,41.77,3.802,27.65,956.7,7,0
2026-03-16T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.423,40.73,3.818,28.52,959.5,7,0
2026-03-16T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.346,42.14,3.79,28.34,962.8,7,0
2026-03-16T11:38:55.265373,PUMP_CW_03,cooling_water_pump,1.439,43.92,3.786,27.73,964.2,7,0
2026-03-16T12:38:55.265373,PUMP_CW_03,cooling_water_pump,1.387,42.59,3.793,28.41,958.0,7,0
2026-03-16T13:38:55.265373,PUMP_CW_03,cooling_water_pump,1.46,41.52,3.807,27.73,958.8,7,0
2026-03-16T14:38:55.265373,PUMP_CW_03,cooling_water_pump,1.369,42.98,3.821,28.46,964.2,7,0
2026-03-16T15:38:55.265373,PUMP_CW_03,cooling_water_pump,1.385,42.21,3.806,26.79,961.1,7,0
2026-03-16T16:38:55.265373,PUMP_CW_03,cooling_water_pump,1.411,40.1,3.794,27.97,966.0,7,0
2026-03-16T17:38:55.265373,PUMP_CW_03,cooling_water_pump,1.428,42.37,3.808,28.23,949.7,8,0
2026-03-16T18:38:55.265373,PUMP_CW_03,cooling_water_pump,1.434,42.73,3.791,28.94,957.8,8,0
2026-03-16T19:38:55.265373,PUMP_CW_03,cooling_water_pump,1.321,42.02,3.791,28.61,963.4,8,0
2026-03-16T20:38:55.265373,PUMP_CW_03,cooling_water_pump,1.512,42.07,3.798,28.08,956.5,8,0
2026-03-16T21:38:55.265373,PUMP_CW_03,cooling_water_pump,1.337,42.61,3.775,28.1,948.8,8,0
2026-03-16T22:38:55.265373,PUMP_CW_03,cooling_water_pump,1.377,41.72,3.8,27.69,961.5,8,0
2026-03-16T23:38:55.265373,PUMP_CW_03,cooling_water_pump,1.405,42.64,3.798,28.06,963.4,8,0
2026-03-17T00:38:55.265373,PUMP_CW_03,cooling_water_pump,1.44,41.95,3.776,27.41,962.5,8,0
2026-03-17T01:38:55.265373,PUMP_CW_03,cooling_water_pump,1.35,42.1,3.8,27.8,972.4,8,0
2026-03-17T02:38:55.265373,PUMP_CW_03,cooling_water_pump,1.299,41.7,3.793,27.7,959.1,8,0
2026-03-17T03:38:55.265373,PUMP_CW_03,cooling_water_pump,1.446,41.95,3.796,27.17,965.2,8,0
2026-03-17T04:38:55.265373,PUMP_CW_03,cooling_water_pump,1.423,41.18,3.784,27.91,962.4,8,0
2026-03-17T05:38:55.265373,PUMP_CW_03,cooling_water_pump,1.409,40.58,3.782,28.35,952.3,8,0
2026-03-17T06:38:55.265373,PUMP_CW_03,cooling_water_pump,1.399,43.67,3.815,28.38,955.9,8,0
2026-03-17T07:38:55.265373,PUMP_CW_03,cooling_water_pump,1.394,42.45,3.786,27.82,951.8,8,0
2026-03-17T08:38:55.265373,PUMP_CW_03,cooling_water_pump,1.452,42.57,3.805,28.09,950.9,8,0
2026-03-17T09:38:55.265373,PUMP_CW_03,cooling_water_pump,1.353,41.22,3.82,27.32,959.4,8,0
2026-03-17T10:38:55.265373,PUMP_CW_03,cooling_water_pump,1.417,41.86,3.784,28.39,964.6,8,0
